orginal_time,latitude,longitude,depth,magnitude,location
2015-07-28 09:40:47 UTC,30.62,94.81,33.0,4.4[Mb],"279km N of Pangin, Arunachal Pradesh, India"
2015-07-29 03:12:33 UTC,25.8,64.4,40.0,4.6[ML],"609km NW of Dwarka, Gujarat, India"
2015-07-29 19:43:08 UTC,17.17,73.69,5.0,1.0[MC],"78km NW of Kolhapur, Maharashtra, India"
2015-07-31 03:18:17 UTC,30.59,94.46,10.0,4.7[Mb],"283km NNW of Pangin, Arunachal Pradesh, India"
2015-07-31 09:19:57 UTC,25.61,65.98,39.0,4.1[ML],"482km NW of Dwarka, Gujarat, India"
2015-07-31 12:29:36 UTC,17.28,73.74,5.0,1.1[MC],"83km NW of Kolhapur, Maharashtra, India"
2015-08-01 12:14:28 UTC,28.57,87.58,39.0,4.2[ML],"147km NNW of Yuksom, Sikkim, India"
2015-08-02 05:58:00 UTC,30.74,94.99,40.0,4.3[ML] 4.6[Mb],"290km N of Pangin, Arunachal Pradesh, India"
2015-08-03 00:55:20 UTC,30.74,94.57,10.0,3.4[ML] 4.0[Mb],"296km NNW of Pangin, Arunachal Pradesh, India"
2015-08-03 13:15:58 UTC,27.32,65.46,30.0,5.4[Mb],"666km NNW of Dwarka, Gujarat, India"
2015-08-03 14:37:11 UTC,38.29,73.95,120.0,3.9[ML],"327km ENE of Fayzabad, Afghanistan"
2015-08-03 19:55:40 UTC,4.92,93.96,50.0,5.1[Mb],"232km S of Campbell Bay, Andaman and Nicobar island, India"
2015-08-03 20:47:48 UTC,11.7,92.3,30.0,4.7[Mb],"47km W of Portblair, Andaman and Nicobar island, India"
2015-08-03 23:24:13 UTC,17.15,73.72,5.0,1.2[MC],"74km NW of Kolhapur, Maharashtra, India"
2015-08-04 02:10:28 UTC,37.33,71.64,120.0,4.3[ML],"99km ENE of Fayzabad, Afghanistan"
2015-08-04 16:44:35 UTC,36.65,70.99,150.0,5.2[ML] 5.3[Mb],"63km SE of Fayzabad, Afghanistan"
2015-08-04 22:18:25 UTC,34.67,70.27,50.0,4.1[ML],"98km E of Kabul , Afghanistan"
2015-08-05 19:15:57 UTC,30.19,80.51,10.0,4.3[ML],"73km NNE of Pithoragarh, Uttarakhand, India"
2015-08-05 21:04:13 UTC,36.85,82.14,10.0,3.9[ML] 5.0[Mb],"510km NE of Leh, Laddakh, India"
2015-08-05 23:19:32 UTC,27.44,65.67,10.0,4.4[ML],"666km NNW of Dwarka, Gujarat, India"
2015-08-06 10:08:58 UTC,1.53,98.47,70.0,5.4[Mb],"399km WSW of Kuala Lumpur, Malaysia"
2015-08-06 12:34:15 UTC,30.17,93.69,33.0,4.6[Mb],"262km NNW of Basar, Arunachal Pradesh, India"
2015-08-06 21:43:41 UTC,30.16,79.37,10.0,3.1[ML],"47km SSW of Joshimath, Uttarakhand , India"
2015-08-07 01:54:20 UTC,36.47,69.86,200.0,4.5[ML] 5.2[Mb],"93km SW of Fayzabad, Afghanistan"
2015-08-07 13:52:33 UTC,31.19,95.59,89.0,4.0[ML] 4.6[Mb],"340km N of Pangin, Arunachal Pradesh, India"
2015-08-07 22:00:08 UTC,36.23,70.5,60.0,4.3[ML] 4.2[Mb],"96km S of Fayzabad, Afghanistan"
2015-08-09 22:30:28 UTC,27.98,84.64,10.0,3.9[ML],"73km WNW of Kathmandu, Nepal"
2015-08-09 23:36:52 UTC,17.3,73.72,5.0,1.5[MC],"86km NW of Kolhapur, Maharashtra, India"
2015-08-10 05:41:10 UTC,36.46,69.66,200.0,4.4[ML],"106km SW of Fayzabad, Afghanistan"
2015-08-10 10:05:30 UTC,36.1,71.38,239.0,6.3[ML] 6.0[Mb],"133km SE of Fayzabad, Afghanistan"
2015-08-10 17:05:20 UTC,17.81,95.71,10.0,4.2[ML] 5.1[Mb],"116km NNW of Rangoon, Myanmar"
2015-08-11 14:35:43 UTC,17.16,73.79,5.0,1.6[MC],"69km NW of Kolhapur, Maharashtra, India"
2015-08-11 19:12:58 UTC,31.32,94.76,10.0,4.5[ML],"356km N of Pangin, Arunachal Pradesh, India"
2015-08-12 02:44:50 UTC,24.63,94.81,15.0,4.0[ML],"47km SE of Ukhrul, Manipur, India"
2015-08-13 02:00:11 UTC,31.88,95.27,40.0,4.1[ML],"415km N of Pangin, Arunachal Pradesh, India"
2015-08-13 14:56:07 UTC,30.56,96.35,30.0,3.7[ML],"288km NNE of Pangin, Arunachal Pradesh, India"
2015-08-13 15:51:49 UTC,29.1,96.26,334.0,3.5[ML],"143km NE of Pangin, Arunachal Pradesh, India"
2015-08-13 19:32:39 UTC,1.33,97.13,30.0,5.1[Mb],"544km WSW of Kuala Lumpur, Malaysia"
2015-08-14 04:48:30 UTC,17.36,73.75,5.0,1.8[MC],"89km NW of Kolhapur, Maharashtra, India"
2015-08-14 13:02:33 UTC,26.73,86.12,10.0,3.6[ML],"99km NE of Muzaffarpur, Bihar, India"
2015-08-14 13:48:26 UTC,34.82,72.61,15.0,4.4[ML],"132km NNW of Islamabad, Pakistan"
2015-08-14 16:44:11 UTC,17.21,73.78,5.0,1.1[MC],"74km NW of Kolhapur, Maharashtra, India"
2015-08-15 05:42:21 UTC,27.33,88.1,10.0,4.0[ML],"13km WSW of Yuksom, Sikkim, India"
2015-08-15 11:45:43 UTC,23.12,97.11,30.0,3.7[ML],"179km NE of Burma, Myanmar"
2015-08-15 18:11:38 UTC,27.57,86.3,10.0,4.5[ML],"97km E of Kathmandu, Nepal"
2015-08-15 23:46:09 UTC,38.69,73.64,45.0,3.7[ML],"323km NE of Fayzabad, Afghanistan"
2015-08-16 08:24:06 UTC,17.24,95.19,10.0,4.0[ML],"113km WNW of Yangon, Myanmar"
2015-08-16 10:53:16 UTC,36.6,70.5,70.0,3.7[ML],"55km S of Fayzabad, Afghanistan"
2015-08-16 21:35:27 UTC,13.74,92.53,10.0,4.4[ML] 5.0[Mb],"72km NW of Diglipur, Andaman and Nicobar island, India"
2015-08-17 02:24:05 UTC,37.43,68.75,19.0,4.2[ML],"125km S of Dushanbe, Tajikistan"
2015-08-17 22:23:57 UTC,27.71,85.97,10.0,4.1[ML],"63km E of Kathmandu, Nepal"
2015-08-18 00:23:42 UTC,35.35,71.18,70.0,3.8[ML],"200km ENE of Kabul , Afghanistan"
2015-08-19 19:18:14 UTC,31.5,76.99,10.0,3.7[ML],"12km SE of Mandi, Himachal Pradesh, India"
2015-08-19 20:50:04 UTC,36.94,70.54,30.0,4.0[ML],"17km S of Fayzabad, Afghanistan"
2015-08-20 19:21:14 UTC,25.71,89.5,18.0,4.1[ML],"73km WNW of Tura, Meghalaya, India"
2015-08-21 11:12:30 UTC,35.4,70.6,98.0,4.4[ML],"157km NE of Kabul , Afghanistan"
2015-08-22 01:48:56 UTC,36.93,71.67,175.0,4.5[ML],"101km E of Fayzabad, Afghanistan"
2015-08-23 09:02:04 UTC,27.73,86.7,10.0,4.7[ML],"135km E of Kathmandu, Nepal"
2015-08-24 06:53:37 UTC,28.61,86.92,10.0,4.0[ML],"185km ENE of Kathmandu, Nepal"
2015-08-24 10:48:38 UTC,17.2,73.71,5.0,1.4[MC],"79km NW of Kolhapur, Maharashtra, India"
2015-08-24 13:23:23 UTC,17.31,73.69,5.0,1.6[MC],"89km NW of Kolhapur, Maharashtra, India"
2015-08-24 14:35:44 UTC,17.33,73.69,5.0,1.9[MC],"91km NW of Kolhapur, Maharashtra, India"
2015-08-24 18:41:04 UTC,17.33,73.72,5.0,1.1[MC],"89km NW of Kolhapur, Maharashtra, India"
2015-08-25 00:22:03 UTC,17.31,73.74,5.0,1.6[MC],"86km NW of Kolhapur, Maharashtra, India"
2015-08-25 03:29:34 UTC,5.7,93.16,10.0,4.7[ML] 5.2[Mb],"167km SSW of Campbell Bay, Andaman and Nicobar island, India"
2015-08-25 10:17:04 UTC,17.17,73.78,5.0,3.9[ML],"71km NW of Kolhapur, Maharashtra, India"
2015-08-26 01:56:51 UTC,18.71,84.39,10.0,4.4[ML],"79km SSW of Berhampur, Odisha, India"
2015-08-26 13:18:26 UTC,36.76,71.21,150.0,4.0[ML],"69km ESE of Fayzabad, Afghanistan"
2015-08-26 14:48:07 UTC,37.21,71.57,120.0,4.2[ML],"91km E of Fayzabad, Afghanistan"
2015-08-26 18:05:08 UTC,29.65,95.54,10.0,4.4[ML],"169km N of Pangin, Arunachal Pradesh, India"
2015-08-27 12:51:12 UTC,36.69,71.7,230.0,4.2[ML],"112km ESE of Fayzabad, Afghanistan"
2015-08-27 13:01:48 UTC,35.88,69.47,70.0,4.0[ML],"149km N of Kabul , Afghanistan"
2015-08-27 13:58:39 UTC,32.9,66.94,10.0,4.2[ML],"279km SW of Kabul , Afghanistan"
2015-08-28 19:22:00 UTC,25.75,89.6,10.0,4.1[ML],"65km WNW of Tura, Meghalaya, India"
2015-08-28 21:22:28 UTC,17.12,73.81,5.0,1.0[MC],"65km NW of Kolhapur, Maharashtra, India"
2015-08-29 02:05:15 UTC,13.83,92.84,18.0,4.0[ML],"64km NNW of Diglipur, Andaman and Nicobar island, India"
2015-08-29 16:31:12 UTC,24.8,95.31,117.0,3.9[ML] 4.3[Mb],"85km E of Ukhrul, Manipur, India"
2015-08-30 00:46:40 UTC,17.2,73.77,5.0,1.8[MC],"74km NW of Kolhapur, Maharashtra, India"
2015-08-30 13:17:35 UTC,27.57,85.59,10.0,4.2[ML],"30km ESE of Kathmandu, Nepal"
2015-08-31 00:27:48 UTC,35.73,78.39,80.0,4.0[ML],"190km NNE of Leh, Laddakh, India"
2015-08-31 16:13:38 UTC,38.31,73.39,130.0,4.8[ML] 4.6[Mb],"283km ENE of Fayzabad, Afghanistan"
2015-09-01 09:10:52 UTC,28.24,87.16,15.0,3.9[ML],"142km NW of Yuksom, Sikkim, India"
2015-09-01 19:17:05 UTC,36.54,71.17,214.0,4.9[ML] 4.9[Mb],"83km SE of Fayzabad, Afghanistan"
2015-09-01 23:06:39 UTC,27.51,86.15,10.0,4.0[ML],"84km ESE of Kathmandu, Nepal"
2015-09-02 21:09:43 UTC,38.34,68.44,10.0,3.8[ML],"38km SW of Dushanbe, Tajikistan"
2015-09-03 05:52:43 UTC,17.17,73.78,5.0,1.6[MC],"71km NW of Kolhapur, Maharashtra, India"
2015-09-03 07:59:24 UTC,30.0,79.65,6.0,3.5[ML],"62km S of Joshimath, Uttarakhand , India"
2015-09-03 14:25:05 UTC,17.34,73.76,5.0,1.3[MC],"87km NW of Kolhapur, Maharashtra, India"
2015-09-03 17:57:52 UTC,27.61,75.68,10.0,4.1[MC] 4.3[ML],"78km N of Jaipur, Rajasthan, India"
2015-09-04 11:49:49 UTC,36.7,70.56,80.0,5.0[ML],"44km S of Fayzabad, Afghanistan"
2015-09-04 20:45:53 UTC,37.57,71.36,70.0,4.1[ML],"88km NE of Fayzabad, Afghanistan"
2015-09-05 04:15:20 UTC,36.28,69.82,200.0,4.1[ML],"112km SW of Fayzabad, Afghanistan"
2015-09-05 05:39:01 UTC,26.23,92.8,17.0,4.0[ML],"47km S of Tezpur, Assam, India"
2015-09-06 03:21:40 UTC,35.83,78.21,194.0,4.1[ML],"195km NNE of Leh, Laddakh, India"
2015-09-06 12:23:15 UTC,26.19,92.79,38.0,3.5[ML],"51km S of Tezpur, Assam, India"
2015-09-07 10:13:35 UTC,23.22,93.55,86.0,3.2[ML],"34km SE of Champhai, Mizoram, India"
2015-09-07 10:21:29 UTC,36.76,71.4,150.0,4.5[ML],"84km ESE of Fayzabad, Afghanistan"
2015-09-07 12:55:45 UTC,28.21,87.74,85.0,3.6[ML],"104km NNW of Yuksom, Sikkim, India"
2015-09-07 17:50:57 UTC,36.74,70.75,218.0,4.2[MC] 4.4[ML],"43km SSE of Fayzabad, Afghanistan"
2015-09-07 23:38:06 UTC,36.55,71.36,70.0,4.0[ML],"94km SE of Fayzabad, Afghanistan"
2015-09-08 21:21:39 UTC,36.84,71.87,227.0,4.2[ML],"120km ESE of Fayzabad, Afghanistan"
2015-09-09 21:03:21 UTC,36.1,70.37,82.0,5.5[ML] 5.4[Mb],"112km S of Fayzabad, Afghanistan"
2015-09-10 15:25:46 UTC,37.43,71.4,124.0,4.1[ML],"83km ENE of Fayzabad, Afghanistan"
2015-09-11 12:54:05 UTC,29.8,80.55,5.0,3.1[ML],"40km NE of Pithoragarh, Uttarakhand, India"
2015-09-13 09:45:22 UTC,28.58,76.26,10.0,3.3[ML],"38km W of Jhajjar, Haryana"
2015-09-15 21:25:58 UTC,17.15,73.76,11.0,1.6[MC],"71km NW of Kolhapur, Maharashtra, India"
2015-09-15 22:38:30 UTC,35.67,78.83,10.0,4.6[Mb],"203km NNE of Leh, Laddakh, India"
2015-09-16 03:51:29 UTC,1.77,96.65,33.0,4.9[Mb],"579km WSW of Kuala Lumpur, Malaysia"
2015-09-16 11:10:13 UTC,35.31,78.97,33.0,4.3[ML] 4.8[Mb],"181km NE of Leh, Laddakh, India"
2015-09-16 14:52:16 UTC,28.8,86.28,10.0,3.5[ML],"152km NE of Kathmandu, Nepal"
2015-09-16 16:35:51 UTC,19.3,72.48,10.0,2.8[MC] 2.9[ML],"48km WNW of Mumbai, India"
2015-09-17 05:26:47 UTC,17.8,73.65,10.0,1.0[MC],"83km SSW of Pune, Maharashtra, India"
2015-09-17 05:56:47 UTC,17.27,73.71,10.0,1.4[MC],"84km NW of Kolhapur, Maharashtra, India"
2015-09-17 14:50:08 UTC,37.92,78.81,33.0,4.2[ML],"433km NNE of Leh, Laddakh, India"
2015-09-17 18:34:17 UTC,24.64,94.57,80.0,4.7[ML] 4.7[Mb],"33km SSE of Ukhrul, Manipur, India"
2015-09-18 01:20:59 UTC,17.12,73.94,15.0,1.1[MC],"56km NW of Kolhapur, Maharashtra, India"
2015-09-18 20:25:20 UTC,23.9,93.95,73.0,3.3[ML],"68km SSE of Moirang, Manipur, India"
2015-09-18 21:16:44 UTC,23.25,93.72,102.0,3.7[ML],"46km ESE of Champhai, Mizoram, India"
2015-09-19 01:01:15 UTC,7.6,94.44,33.0,4.7[ML] 4.6[Mb],"88km NE of Campbell Bay, Andaman and Nicobar island, India"
2015-09-20 14:30:18 UTC,37.5,71.58,200.0,3.9[ML],"101km ENE of Fayzabad, Afghanistan"
2015-09-20 17:53:54 UTC,17.15,73.74,10.0,1.4[MC],"72km NW of Kolhapur, Maharashtra, India"
2015-09-22 03:03:22 UTC,17.54,73.85,10.0,1.8[MC],"101km NNW of Kolhapur, Maharashtra, India"
2015-09-22 06:32:47 UTC,27.65,85.3,10.0,4.1[ML],"7km SSW of Kathmandu, Nepal"
2015-09-22 13:19:24 UTC,23.9,94.36,115.0,4.0[ML] 4.6[Mb],"89km SE of Moirang, Manipur, India"
2015-09-23 03:33:18 UTC,37.1,70.98,100.0,4.7[ML],"38km E of Fayzabad, Afghanistan"
2015-09-23 04:51:33 UTC,13.2,92.5,39.0,4.1[ML],"52km W of Diglipur, Andaman and Nicobar island, India"
2015-09-24 06:12:29 UTC,36.57,71.16,250.0,4.0[ML],"80km SE of Fayzabad, Afghanistan"
2015-09-24 14:50:48 UTC,37.38,71.81,150.0,4.0[ML],"115km ENE of Fayzabad, Afghanistan"
2015-09-24 16:50:36 UTC,37.1,78.96,33.0,4.5[ML],"350km NNE of Leh, Laddakh, India"
2015-09-24 18:25:39 UTC,37.29,71.76,190.0,3.7[ML],"109km ENE of Fayzabad, Afghanistan"
2015-09-25 05:06:13 UTC,36.48,70.75,90.0,4.6[ML],"71km SSE of Fayzabad, Afghanistan"
2015-09-25 16:57:40 UTC,26.52,91.72,33.0,4.1[ML],"41km N of Guwahati, Assam, India"
2015-09-25 20:28:38 UTC,23.9,94.46,33.0,4.0[ML],"96km SE of Moirang, Manipur, India"
2015-09-26 16:54:13 UTC,24.42,94.67,100.0,4.0[ML],"60km SSE of Ukhrul, Manipur, India"
2015-09-27 01:13:29 UTC,36.25,70.98,120.0,3.8[ML],"102km SSE of Fayzabad, Afghanistan"
2015-09-27 02:24:51 UTC,28.48,69.32,10.0,3.8[ML],"394km W of Bikaner, Rajasthan, India"
2015-09-27 14:31:25 UTC,37.27,72.36,271.0,4.5[ML],"161km E of Fayzabad, Afghanistan"
2015-09-27 18:02:17 UTC,7.26,92.31,49.0,3.2[ML],"178km W of Campbell Bay, Andaman and Nicobar island, India"
2015-09-27 22:54:52 UTC,7.33,92.38,15.0,3.3[ML],"172km WNW of Campbell Bay, Andaman and Nicobar island, India"
2015-09-28 12:35:21 UTC,17.44,73.68,6.0,2.0[MC],"101km NW of Kolhapur, Maharashtra, India"
2015-09-29 01:59:39 UTC,21.7,94.11,90.0,3.7[ML],"191km W of Burma, Myanmar"
2015-09-29 08:45:38 UTC,17.31,73.9,13.0,1.1[MC],"76km NNW of Kolhapur, Maharashtra, India"
2015-09-29 09:27:14 UTC,29.82,80.56,10.0,4.6[ML],"42km NE of Pithoragarh, Uttarakhand, India"
2015-09-29 10:54:43 UTC,27.81,85.82,10.0,4.1[ML],"49km ENE of Kathmandu, Nepal"
2015-09-29 16:33:26 UTC,30.64,69.58,10.0,4.3[ML],"436km S of Kabul , Afghanistan"
2015-09-29 19:05:15 UTC,10.2,93.97,99.0,3.4[ML],"208km SE of Portblair, Andaman and Nicobar island, India"
2015-09-30 06:51:30 UTC,17.19,73.8,7.0,1.3[MC],"71km NW of Kolhapur, Maharashtra, India"
2015-09-30 11:27:22 UTC,36.45,71.53,373.0,4.7[ML],"113km SE of Fayzabad, Afghanistan"
2015-10-02 11:29:20 UTC,22.27,93.36,40.0,4.6[ML],"127km SSE of Thenzawl, Mizoram, India"
2015-10-02 16:20:14 UTC,36.72,71.8,220.0,4.6[ML],"118km ESE of Fayzabad, Afghanistan"
2015-10-03 05:26:07 UTC,31.46,98.88,10.0,4.2[ML],"466km NNE of Changlang, Arunachal Pradesh, India"
2015-10-03 23:17:15 UTC,36.23,71.64,100.0,3.8[ML],"137km SE of Fayzabad, Afghanistan"
2015-10-04 21:39:24 UTC,35.98,70.73,261.0,4.6[ML],"125km S of Fayzabad, Afghanistan"
2015-10-05 07:33:23 UTC,27.56,86.9,10.0,4.2[ML],"132km W of Yuksom, Sikkim, India"
2015-10-05 07:36:26 UTC,27.31,85.93,10.0,3.9[ML],"74km SE of Kathmandu, Nepal"
2015-10-05 16:18:05 UTC,31.55,86.52,10.0,3.7[ML],"441km NNE of Kathmandu, Nepal"
2015-10-06 04:17:34 UTC,28.87,76.68,13.0,3.0[ML],"7km ESE of Rohtak, Haryana, India"
2015-10-06 12:02:39 UTC,27.92,85.1,10.0,3.5[ML],"31km NW of Kathmandu, Nepal"
2015-10-06 23:30:29 UTC,27.6,86.5,10.0,3.7[ML],"116km E of Kathmandu, Nepal"
2015-10-07 04:58:19 UTC,28.79,85.11,10.0,3.3[ML],"121km N of Kathmandu, Nepal"
2015-10-07 08:01:56 UTC,36.8,70.82,320.0,4.8[ML],"41km SE of Fayzabad, Afghanistan"
2015-10-08 01:04:19 UTC,31.49,77.5,10.0,3.6[ML],"52km NE of Shimla, Himachal Pradesh, India"
2015-10-08 13:56:23 UTC,4.8,95.95,182.0,4.9[Mb],"333km SE of Campbell Bay, Andaman and Nicobar island, India"
2015-10-09 01:01:27 UTC,28.57,86.32,10.0,3.7[ML],"136km NE of Kathmandu, Nepal"
2015-10-09 01:07:30 UTC,37.85,79.21,10.0,3.9[ML],"436km NNE of Leh, Laddakh, India"
2015-10-09 06:09:32 UTC,36.38,70.2,200.0,4.8[ML],"85km SSW of Fayzabad, Afghanistan"
2015-10-09 20:10:13 UTC,28.62,77.18,5.0,3.3[ML],"2km WNW of New Delhi, India"
2015-10-09 20:30:01 UTC,28.57,86.27,10.0,4.6[ML],"132km NE of Kathmandu, Nepal"
2015-10-10 01:48:45 UTC,27.23,88.65,13.0,3.9[ML],"11km SSE of Gangtok, Sikkim"
2015-10-10 23:54:31 UTC,24.26,96.29,40.0,3.8[ML] 4.4[Mb],"197km ESE of Ukhrul, Manipur, India"
2015-10-11 08:34:53 UTC,24.86,94.16,20.0,4.2[ML],"23km ENE of Imphal, Manipur, India"
2015-10-12 10:04:02 UTC,34.88,99.19,10.0,5.0[ML],"829km NNE of Changlang, Arunachal Pradesh, India"
2015-10-12 11:32:36 UTC,35.74,69.75,110.0,4.0[ML],"140km NNE of Kabul , Afghanistan"
2015-10-12 15:39:09 UTC,28.95,86.28,10.0,3.8[ML],"166km NE of Kathmandu, Nepal"
2015-10-13 15:40:05 UTC,36.7,70.4,165.0,4.9[ML] 4.9[Mb],"46km SSW of Fayzabad, Afghanistan"
2015-10-16 11:43:42 UTC,35.81,69.9,120.0,4.3[ML],"153km NNE of Kabul , Afghanistan"
2015-10-17 06:29:40 UTC,24.75,94.4,38.0,4.3[ML],"21km SSW of Ukhrul, Manipur, India"
2015-10-18 06:44:50 UTC,36.42,70.57,150.0,4.3[ML],"75km S of Fayzabad, Afghanistan"
2015-10-18 14:49:12 UTC,1.46,97.3,10.0,4.9[Mb],"521km WSW of Kuala Lumpur, Malaysia"
2015-10-19 00:04:40 UTC,29.67,80.42,5.0,3.3[ML],"21km ENE of Pithoragarh, Uttarakhand, India"
2015-10-19 14:16:58 UTC,28.65,63.75,50.0,4.9[ML],"776km NE of Muscat, Oman"
2015-10-20 03:46:02 UTC,36.15,70.51,214.0,3.9[ML],"105km S of Fayzabad, Afghanistan"
2015-10-20 17:54:12 UTC,37.49,71.94,108.0,4.3[ML],"130km ENE of Fayzabad, Afghanistan"
2015-10-21 14:33:27 UTC,27.33,65.5,20.0,4.5[ML],"665km NNW of Dwarka, Gujarat, India"
2015-10-21 21:04:36 UTC,3.15,99.5,150.0,4.9[Mb],"242km W of Kuala Lumpur, Malaysia"
2015-10-21 23:37:16 UTC,36.1,69.23,100.0,3.9[ML],"162km SW of Fayzabad, Afghanistan"
2015-10-22 07:10:46 UTC,31.6,95.44,585.0,4.0[ML],"384km N of Pangin, Arunachal Pradesh, India"
2015-10-23 00:27:37 UTC,29.58,70.6,10.0,5.5[ML],"315km WNW of Bikaner, Rajasthan, India"
2015-10-23 00:36:54 UTC,29.27,70.44,10.0,4.5[ML],"312km WNW of Bikaner, Rajasthan, India"
2015-10-23 01:06:29 UTC,29.49,70.36,30.0,4.0[ML],"330km WNW of Bikaner, Rajasthan, India"
2015-10-23 01:24:25 UTC,29.55,70.5,10.0,3.8[ML],"322km WNW of Bikaner, Rajasthan, India"
2015-10-23 01:31:22 UTC,29.53,70.7,10.0,3.7[ML],"304km WNW of Bikaner, Rajasthan, India"
2015-10-23 01:43:59 UTC,29.66,69.75,10.0,3.7[ML],"391km WNW of Bikaner, Rajasthan, India"
2015-10-23 04:42:56 UTC,29.6,70.23,5.0,4.0[ML],"347km WNW of Bikaner, Rajasthan, India"
2015-10-23 04:50:40 UTC,29.62,70.24,5.0,3.5[ML],"348km WNW of Bikaner, Rajasthan, India"
2015-10-23 18:19:05 UTC,36.25,78.15,100.0,4.6[ML],"239km NNE of Leh, Laddakh, India"
2015-10-23 21:20:02 UTC,2.1,93.7,30.0,4.6[ML] 5.2[Mb],"546km S of Campbell Bay, Andaman and Nicobar island, India"
2015-10-24 04:35:03 UTC,30.13,80.33,20.0,3.8[ML],"61km N of Pithoragarh, Uttarakhand, India"
2015-10-26 09:09:29 UTC,36.5,70.68,177.0,7.2[ML] 7.5[MW],"67km S of Fayzabad, Afghanistan"
2015-10-26 09:49:29 UTC,36.58,70.11,10.0,5.2[ML],"69km SW of Fayzabad, Afghanistan"
2015-10-26 10:30:31 UTC,36.22,70.57,200.0,4.2[ML],"97km S of Fayzabad, Afghanistan"
2015-10-26 10:37:02 UTC,36.36,70.4,200.0,4.2[ML],"83km S of Fayzabad, Afghanistan"
2015-10-26 11:14:43 UTC,35.4,69.54,200.0,4.0[ML],"98km NNE of Kabul , Afghanistan"
2015-10-26 12:50:51 UTC,36.56,69.86,200.0,4.5[ML],"85km SW of Fayzabad, Afghanistan"
2015-10-26 13:18:46 UTC,36.44,70.0,200.0,4.4[ML],"88km SSW of Fayzabad, Afghanistan"
2015-10-26 13:41:49 UTC,35.99,69.9,100.0,3.8[ML],"136km SSW of Fayzabad, Afghanistan"
2015-10-26 15:39:05 UTC,36.64,70.1,100.0,3.9[ML],"65km SW of Fayzabad, Afghanistan"
2015-10-26 15:47:21 UTC,36.42,69.61,100.0,4.0[ML],"112km SW of Fayzabad, Afghanistan"
2015-10-26 18:11:10 UTC,30.83,99.3,10.0,5.0[ML] 4.9[Mb],"429km NE of Changlang, Arunachal Pradesh, India"
2015-10-26 23:35:15 UTC,36.53,69.96,200.0,4.0[ML],"82km SW of Fayzabad, Afghanistan"
2015-10-27 00:01:32 UTC,36.53,69.98,200.0,3.8[ML],"81km SW of Fayzabad, Afghanistan"
2015-10-27 00:17:11 UTC,35.96,70.2,200.0,3.7[ML],"130km SSW of Fayzabad, Afghanistan"
2015-10-27 00:27:24 UTC,36.29,70.13,150.0,3.8[ML],"97km SSW of Fayzabad, Afghanistan"
2015-10-27 00:44:32 UTC,36.1,69.84,150.0,4.0[ML],"128km SSW of Fayzabad, Afghanistan"
2015-10-27 01:17:47 UTC,36.11,70.0,200.0,4.3[ML],"120km SSW of Fayzabad, Afghanistan"
2015-10-27 13:14:03 UTC,36.39,70.7,200.0,4.9[ML],"80km S of Fayzabad, Afghanistan"
2015-10-27 13:15:03 UTC,27.21,65.83,10.0,5.4[Mb],"636km NNW of Dwarka, Gujarat, India"
2015-10-27 13:50:48 UTC,24.56,94.94,20.0,4.4[ML],"62km SE of Ukhrul, Manipur, India"
2015-10-27 15:30:37 UTC,36.69,69.91,200.0,3.8[ML],"72km SW of Fayzabad, Afghanistan"
2015-10-27 17:55:43 UTC,36.42,70.5,200.0,4.4[ML],"75km S of Fayzabad, Afghanistan"
2015-10-28 00:04:02 UTC,36.72,70.61,300.0,4.1[ML],"42km S of Fayzabad, Afghanistan"
2015-10-28 07:31:25 UTC,27.49,65.3,10.0,4.5[ML],"690km NNW of Dwarka, Gujarat, India"
2015-10-28 10:04:15 UTC,36.7,70.12,200.0,4.0[ML],"58km SW of Fayzabad, Afghanistan"
2015-10-28 10:12:48 UTC,36.21,70.64,200.0,4.3[ML],"99km S of Fayzabad, Afghanistan"
2015-10-28 14:16:29 UTC,36.48,70.14,200.0,4.5[ML],"78km SSW of Fayzabad, Afghanistan"
2015-10-28 15:29:35 UTC,36.59,70.0,200.0,4.2[ML],"74km SW of Fayzabad, Afghanistan"
2015-10-28 22:50:36 UTC,36.11,69.92,200.0,4.1[ML],"123km SSW of Fayzabad, Afghanistan"
2015-10-28 23:26:22 UTC,36.61,70.31,200.0,4.2[ML],"58km SSW of Fayzabad, Afghanistan"
2015-10-28 23:54:46 UTC,24.17,93.12,10.0,4.0[ML] 4.1[Mb],"32km NNW of Ngopa, Mizoram, India"
2015-10-29 17:11:26 UTC,35.47,70.77,17.0,3.9[ML],"174km NE of Kabul , Afghanistan"
2015-10-29 22:15:52 UTC,24.58,92.39,10.0,5.1[ML] 4.0[Mb],"32km NE of Dharmanagar, Tripura, India"
2015-10-30 04:39:54 UTC,36.58,68.95,10.0,4.0[ML],"153km WSW of Fayzabad, Afghanistan"
2015-10-30 11:26:46 UTC,25.63,99.1,10.0,5.4[Mb],"338km SE of Changlang, Arunachal Pradesh, India"
2015-10-30 23:33:41 UTC,36.7,70.48,200.0,4.0[ML],"44km S of Fayzabad, Afghanistan"
2015-10-31 05:16:48 UTC,25.76,92.18,10.0,3.2[ML],"35km NE of Shillong, Meghalaya, India"
2015-10-31 20:52:10 UTC,36.74,70.31,150.0,4.3[ML],"45km SSW of Fayzabad, Afghanistan"
2015-11-01 12:50:03 UTC,36.56,70.58,316.0,4.9[ML] 4.4[Mb],"60km S of Fayzabad, Afghanistan"
